somNodeID,population,pct_white,pct_black,pct_hispan,pct_other,pct_female,median_age,all_rate,MDDO_rate,NPPA_rate,pct_uninsu
0,661559.5,53.30064392089844,12.43941230326891,7.807961344718933,2.936301816254854,50.761474609375,33.97500038146973,28.773659706115723,24.088629007339478,4.68503075838089,6.637859463691711
1,194050.0,80.2530288696289,11.217211723327637,11.61865520477295,5.177016258239746,50.83071517944336,39.0,23.189899444580078,20.664777755737305,2.5251224040985107,5.451687812805176
2,17651.75,80.9058723449707,2.0008155703544617,22.38762331008911,11.04692792892456,49.09997367858887,38.57499980926514,9.7891925573349,8.180697977542877,1.6084945127367973,8.930500030517578
3,31806.666666666668,88.97276306152344,1.1980055570602417,16.2545067469279,6.17991304397583,49.53286616007487,39.13333257039388,3.2122764587402344,2.577317794164022,0.6349586049715678,6.0233235359191895
4,34665.0,90.69955444335938,0.3721332848072052,8.657147407531738,4.1771240234375,48.67445373535156,32.79999923706055,14.135294914245605,12.40444278717041,1.730852484703064,5.206981182098389
5,65155.666666666664,88.1951166788737,1.3606773763895035,4.9493645032246905,2.318824052810669,46.322617848714195,38.59999974568685,9.223666429519653,7.995611747105916,1.2280546426773071,5.294888337453206
6,37771.5,91.22794151306152,1.4383233487606049,3.163525342941284,1.2132855281233788,47.07670021057129,42.22499942779541,12.270742893218994,10.472063183784485,1.7986797839403152,6.241401314735413
7,33249.0,80.39145278930664,1.2482830286026,1.987322211265564,0.4698195308446884,47.371337890625,37.35000038146973,12.337262153625488,10.084310054779053,2.2529518008232117,8.261049270629883
8,15012.6,78.48363800048828,0.40902663171291354,1.9933340549468994,0.6133998669683933,48.94350357055664,41.51999969482422,8.754145765304566,7.2618489265441895,1.4922970473766326,9.885949325561523
9,453534.0,80.4559326171875,5.700344562530518,7.198357582092285,2.784576177597046,48.3908576965332,34.70000076293945,17.881790161132812,14.640578269958496,3.2412123680114746,5.198287010192871
10,135717.0,82.77091598510742,4.476410984992981,12.595568180084229,5.361851930618286,50.02534103393555,35.69999885559082,18.463336944580078,14.740477085113525,3.722860634326935,6.230376482009888
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,23951.4,90.96817626953126,1.101486200094223,10.021655368804932,3.3046681880950928,49.8586311340332,40.65999984741211,9.724853610992431,8.483811092376708,1.2410423517227174,6.148428153991699
13,40584.5,90.55120086669922,1.73014597594738,7.470307111740112,2.9728286266326904,48.51628112792969,37.64999961853027,5.012531280517578,4.329004287719727,0.6835269927978516,5.416426181793213
14,43786.0,92.30212783813477,1.2643535137176514,1.3035258054733276,0.29143474251031876,47.4592399597168,38.39999961853027,11.500406742095947,9.739832878112793,1.760573387145996,5.246867418289185
15,31327.0,89.80430221557617,1.2330763041973114,1.836774230003357,0.4530799388885498,47.86979866027832,41.89999961853027,9.042638301849365,6.615669131278992,2.426968663930893,6.414815902709961
16,20339.666666666668,88.9412612915039,0.24812318881352743,1.7647321224212646,0.7256277600924174,48.36950556437174,45.50000127156576,5.845751206080119,4.470711628595988,1.3750393788019817,7.222897370656331
17,20740.833333333332,89.61448033650716,0.2598029722770055,1.4351417819658916,0.3977234587073326,49.38662910461426,43.916666666666664,11.85135300954183,10.926714340845743,0.9246387978394827,7.809763431549072
18,309930.4,83.74790496826172,5.9089353561401365,4.8598987579345705,1.8261235237121582,49.60121154785156,36.05999984741211,24.000962257385254,19.28163661956787,4.719325399398803,4.48945369720459
19,253844.0,84.46723175048828,2.163139581680298,7.085060119628906,3.6065456867218018,49.38032913208008,36.20000076293945,25.882038116455078,20.997148513793945,4.884890079498291,6.209719181060791
20,80864.5,90.82374382019043,2.3982010781764984,8.264004230499268,3.670344293117523,50.7246732711792,37.47500038146973,24.73340392112732,21.585463523864746,3.1479403972625732,6.121546149253845
21,35760.0,94.81033833821614,0.6293758551279703,7.9727152188618975,3.1305879751841226,50.65923055013021,41.166666666666664,18.943559010823567,15.706937789916992,3.2366209030151367,4.9461669921875
22,24974.0,94.47506332397461,0.49795863032341003,5.164430856704712,1.7818704843521118,49.657249450683594,40.60000038146973,6.6186583042144775,5.044138669967651,1.5745197534561157,5.507466554641724
23,37206.2,92.14181518554688,1.2573332250118257,2.9121385335922243,0.9240190267562867,48.76702880859375,35.20000076293945,3.5153889834880827,2.807240980863571,0.7081479370594025,4.943479061126709
24,38098.0,95.3304672241211,0.6430783867835999,1.5276392698287964,0.3517245054244995,49.21780776977539,37.400001525878906,7.086986064910889,6.037062168121338,1.0499238967895508,5.1997480392456055
25,21976.8,95.0147933959961,0.27333987057209014,1.7992473602294923,0.6290136456489563,48.80946502685547,41.7,8.48677854537964,6.1606409549713135,2.3261374711990355,6.073599529266358
26,26463.75,94.35736846923828,0.5482112988829613,3.2679977118968964,1.094321347773075,49.913490295410156,42.97499942779541,10.997312188148499,8.39833676815033,2.598975360393524,7.283362984657288
27,183914.25,84.43296241760254,3.606754958629608,3.6544312238693237,1.369810238480568,48.515076637268066,34.65000009536743,18.79065704345703,15.294404983520508,3.496251881122589,4.566467344760895
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,53989.0,92.6224594116211,1.655055006345113,6.065359274546306,2.0019484758377075,50.198357899983726,38.90000025431315,22.094217936197918,18.297982851664226,3.7962351640065513,4.944677829742432
30,20601.333333333332,94.72196706136067,0.5482399960358938,4.4808558622996015,1.7160000801086426,50.491101582845054,38.46666590372721,11.10775057474772,8.369258721669516,2.7384918928146362,4.596645355224609
31,45557.0,94.28087615966797,0.5274878740310669,2.453232228755951,0.9523825347423553,49.43940734863281,36.39999961853027,4.949186086654663,3.803022623062134,1.146163433790207,4.43743109703064
32,14279.333333333334,95.02600606282552,0.9882673025131226,1.8316992123921711,0.7176209191481272,49.2027842203776,38.56666692097982,4.675817012786865,4.527140140533447,0.14867677291234335,4.536543369293213
33,18818.2,95.70596313476562,0.632314020395279,1.3096155881881715,0.29337053149938586,48.82936325073242,41.15999908447266,7.974610090255737,6.512876844406128,1.4617330253124237,4.778449630737304
34,16568.666666666668,96.68181864420573,0.2756851762533188,2.8228092988332114,0.9055278897285461,49.49414189656576,42.03333282470703,9.191961765289307,7.325835704803467,1.8661263585090637,5.499524275461833
35,14829.0,98.0813217163086,0.29511335988839466,1.8281271358331044,0.7244972934325536,50.179571787516274,43.96666653951009,7.850567976633708,5.843760132789612,2.0068079233169556,6.502888202667236
36,104427.33333333333,88.05836232503255,2.666349728902181,2.6659529209136963,0.9338222146034241,47.52814737955729,30.03333346048991,26.105095863342285,22.133488337198894,3.971607287724813,5.09661881128947
37,122307.33333333333,89.81914520263672,1.3348242839177449,3.1107093493143716,1.1541304190953572,48.217369079589844,35.733333587646484,24.31337610880534,20.528610229492188,3.7847660382588706,4.532011826833089
38,67194.0,92.71009826660156,0.5515753626823425,3.4206360578536987,1.2997486889362335,49.24252510070801,37.80000114440918,18.595075130462646,15.009451866149902,3.585623264312744,6.028867959976196
